episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,policy_reward_min/av,policy_reward_max/av,policy_reward_mean/av,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/av/cur_kl_coeff,info/learner/av/cur_lr,info/learner/av/total_loss,info/learner/av/policy_loss,info/learner/av/vf_loss,info/learner/av/vf_explained_var,info/learner/av/kl,info/learner/av/entropy,info/learner/av/entropy_coeff
-337.54444403859685,-408.36227770976154,-372.6120069535428,400.0,61,25200,False,25200,61,1,7a936d517899405a96e292ef5590dd55,2020-11-30_09-48-23,1606709903,326.6429691314697,326.6429691314697,3154,Rambo,192.168.1.15,326.6429691314697,25200,1,5,4d4910e0,0,-45.37358641219573,-37.504938226510845,-41.401334105949196,50.34356548387862,4.924259586169438,1.5561429535166047,226688,25200,293092.294,345.525,31926.344,988.35,67.43683083511777,86.73276231263382,0.20000000298023224,4.999999873689376e-05,0.7409621,-0.00064903335,0.7413314,0.06832776,0.001398327,1.4162084,0.0
-319.00160179583963,-409.63620487267167,-367.828588421461,400.0,65,25200,False,50400,126,2,7a936d517899405a96e292ef5590dd55,2020-11-30_09-54-29,1606710269,366.58397936820984,693.2269484996796,3154,Rambo,192.168.1.15,693.2269484996796,50400,2,5,4d4910e0,0,-45.51513387474103,-35.444622421759966,-40.86984315794014,53.00135195219542,4.965559947092981,1.6252701330736465,453376,50400,312319.016,250.221,33327.24,498.648,70.71800766283525,90.32298850574712,0.10000000149011612,4.999999873689376e-05,1.4532464,-0.00072467234,1.4537859,0.12268885,0.0018513115,1.4201403,0.0
-316.5020199523348,-402.0061147316888,-359.29500820585184,400.0,61,25200,False,75600,187,3,7a936d517899405a96e292ef5590dd55,2020-11-30_10-00-50,1606710650,380.0270986557007,1073.2540471553802,3154,Rambo,192.168.1.15,1073.2540471553802,75600,3,5,4d4910e0,0,-44.66734608129892,-35.166891105815225,-39.92166757842797,55.563972237954516,5.005223129491976,1.6940842655382828,680064,75600,323431.951,208.931,33610.126,334.24,71.72656826568266,90.78321033210332,0.05000000074505806,4.999999873689376e-05,2.322252,-0.0007078066,2.3228343,0.16831747,0.002516526,1.4071885,0.0
-316.5020199523348,-391.2164989787304,-349.50323210046935,400.0,65,25200,False,100800,252,4,7a936d517899405a96e292ef5590dd55,2020-11-30_10-07-13,1606711033,383.7832670211792,1457.0373141765594,3154,Rambo,192.168.1.15,1457.0373141765594,100800,4,5,4d4910e0,0,-43.468499886525635,-35.166891105815225,-38.833692455607704,57.07727840939404,5.055399901104153,1.7370786263304216,906752,100800,329735.002,204.394,33923.644,252.457,71.84671532846716,90.74142335766425,0.02500000037252903,4.999999873689376e-05,3.4758472,-0.00074623537,3.4765308,0.17724764,0.0025051676,1.4101951,0.0
-307.665719246653,-384.65100681321206,-338.70250883965855,400.0,61,25200,False,126000,313,5,7a936d517899405a96e292ef5590dd55,2020-11-30_10-13-33,1606711413,379.46732926368713,1836.5046434402466,3154,Rambo,192.168.1.15,1836.5046434402466,126000,5,5,4d4910e0,0,-42.739000757023874,-34.185079916295095,-37.633612093295376,57.80431953033476,5.0600389801169685,1.756101955513563,1133440,126000,332327.116,198.175,34442.126,203.77,70.43974121996303,88.97707948243992,0.012500000186264515,4.999999873689376e-05,4.2344813,-0.0004029127,4.234851,0.21169111,0.0026865469,1.389182,0.0
-307.3341681438975,-364.8313296018018,-334.46120162981026,400.0,65,25200,False,151200,378,6,7a936d517899405a96e292ef5590dd55,2020-11-30_10-19-43,1606711783,370.347354888916,2206.8519983291626,3154,Rambo,192.168.1.15,2206.8519983291626,151200,6,5,4d4910e0,0,-40.53681440020068,-34.14824090487757,-37.162355736645566,58.123367619597886,5.065896460796926,1.7604193645653115,1360128,151200,333490.621,192.064,33836.315,171.233,69.30530303030302,87.09924242424243,0.0062500000931322575,4.999999873689376e-05,5.498005,-0.00061815087,5.498603,0.19728065,0.0031440142,1.36869,0.0
-296.37788165963656,-364.8313296018018,-328.70164919427896,400.0,61,25200,False,176400,439,7,7a936d517899405a96e292ef5590dd55,2020-11-30_10-25-38,1606712138,355.1791367530823,2562.031135082245,3154,Rambo,192.168.1.15,2562.031135082245,176400,7,5,4d4910e0,0,-40.53681440020068,-32.93087573995968,-36.522405466031,58.03181363757716,5.0491129757121005,1.7513195861355983,1586816,176400,331833.995,192.131,33721.264,147.529,65.76607495069032,86.61854043392505,0.0031250000465661287,4.999999873689376e-05,6.1575723,-0.0004003666,6.1579647,0.21751861,0.0024164289,1.3597211,0.0
-296.37788165963656,-367.38609321080315,-328.0199518659815,400.0,64,25200,False,201600,503,8,7a936d517899405a96e292ef5590dd55,2020-11-30_10-31-29,1606712489,350.4184274673462,2912.449562549591,3154,Rambo,192.168.1.15,2912.449562549591,201600,8,5,4d4910e0,0,-40.8206770234226,-32.93087573995968,-36.446661318442395,57.73955976361489,5.033729186916406,1.735269418786291,1813504,201600,330062.506,185.718,33572.972,129.905,65.40961923847696,86.10000000000001,0.0015625000232830644,4.999999873689376e-05,7.460927,-0.00078218215,7.4617033,0.20881885,0.0036077695,1.3637888,0.0
-291.6311171251558,-367.38609321080315,-326.23011134549284,400.0,63,25200,False,226800,566,9,7a936d517899405a96e292ef5590dd55,2020-11-30_10-37-21,1606712841,351.75820875167847,3264.2077713012695,3154,Rambo,192.168.1.15,3264.2077713012695,226800,9,5,4d4910e0,0,-40.8206770234226,-32.40345745835061,-36.24779014949921,57.46359603195037,5.027398065207999,1.7214052230338113,2040192,226800,328863.861,179.964,33429.803,116.43,65.54701195219123,86.44561752988047,0.0007812500116415322,4.999999873689376e-05,8.166876,-0.00059667527,8.16747,0.20608519,0.0028982114,1.34752,0.0
-293.0439493808809,-353.25888983008605,-319.6133762106631,400.0,63,25200,False,252000,629,10,7a936d517899405a96e292ef5590dd55,2020-11-30_10-43-12,1606713192,351.2225151062012,3615.4302864074707,3154,Rambo,192.168.1.15,3615.4302864074707,252000,10,5,4d4910e0,0,-39.25098775889842,-32.560438820098135,-35.51259735674034,57.29041326589732,5.012795324843262,1.712153299311665,2266880,252000,327861.496,174.391,33306.425,105.387,65.47345309381237,86.64111776447106,0.0003906250058207661,4.999999873689376e-05,8.890131,-0.00076158514,8.890891,0.20609912,0.0038561372,1.3181496,0.0
-290.7091387498217,-343.73475363635447,-314.27237070395813,400.0,63,25200,False,277200,692,11,7a936d517899405a96e292ef5590dd55,2020-11-30_10-49-03,1606713543,351.0044801235199,3966.4347665309906,3154,Rambo,192.168.1.15,3966.4347665309906,277200,11,5,4d4910e0,0,-38.192750404039174,-32.30101541664686,-34.91915230043977,57.11811581742063,5.005267197733306,1.7031985072516027,2493568,277200,330343.132,155.981,33400.45,7.107,65.30419161676647,86.94750499001995,0.00019531250291038305,4.999999873689376e-05,9.544879,-0.0005614592,9.545439,0.20521133,0.0031117147,1.314199,0.0
-282.46472713655805,-343.73475363635447,-309.60694541828997,400.0,63,25200,False,302400,755,12,7a936d517899405a96e292ef5590dd55,2020-11-30_10-55-00,1606713900,356.89975929260254,4323.334525823593,3154,Rambo,192.168.1.15,4323.334525823593,302400,12,5,4d4910e0,0,-38.192750404039174,-31.384969681839845,-34.40077171314333,57.0330863524724,4.992620938119023,1.6985901892736288,2720256,302400,329597.994,152.914,33188.074,6.776,66.20471512770136,87.37642436149314,9.765625145519152e-05,4.999999873689376e-05,9.896364,-0.00042351446,9.896788,0.21768808,0.0028908637,1.2934303,0.0
-280.71571129347626,-337.5307275597595,-308.5832692948607,400.0,63,25200,False,327600,818,13,7a936d517899405a96e292ef5590dd55,2020-11-30_11-00-52,1606714252,352.22819662094116,4675.562722444534,3154,Rambo,192.168.1.15,4675.562722444534,327600,13,5,4d4910e0,0,-37.50341417330666,-31.190634588164052,-34.28702992165117,56.91732801171227,4.992372596173177,1.693957955070079,2946944,327600,326984.482,156.128,33017.224,6.971,65.69681274900398,87.39163346613545,4.882812572759576e-05,4.999999873689376e-05,10.340069,-0.00079371844,10.340863,0.20969197,0.0030289553,1.279502,0.0
-275.3657325343531,-335.74709969063207,-308.7337725410044,400.0,63,25200,False,352800,881,14,7a936d517899405a96e292ef5590dd55,2020-11-30_11-06-55,1606714615,363.09971356391907,5038.662436008453,3154,Rambo,192.168.1.15,5038.662436008453,352800,14,5,4d4910e0,0,-37.30523329895918,-30.596192503816802,-34.30375250455605,56.91392111286641,4.989013812063584,1.6937497795317136,3173632,352800,325117.342,149.603,32824.224,6.996,67.72490347490347,87.93455598455598,2.441406286379788e-05,4.999999873689376e-05,10.807697,-0.0004864153,10.808184,0.20803836,0.0028939217,1.2685621,0.0
-275.3657325343531,-337.73016439198767,-306.96353924587777,400.0,62,25200,False,378000,943,15,7a936d517899405a96e292ef5590dd55,2020-11-30_11-13-03,1606714983,367.9904661178589,5406.652902126312,3154,Rambo,192.168.1.15,5406.652902126312,378000,15,5,4d4910e0,0,-37.52557382133205,-30.596192503816802,-34.10705991620867,57.011346330879896,4.992711503614736,1.6963951004736755,3400320,378000,324491.398,149.588,32302.626,6.701,68.73314285714287,89.03028571428572,1.220703143189894e-05,4.999999873689376e-05,10.890832,-0.0005831142,10.891416,0.2120341,0.0033243725,1.2529969,0.0
-277.1098492019044,-337.7473030508788,-306.28749715189474,400.0,65,25200,False,403200,1008,16,7a936d517899405a96e292ef5590dd55,2020-11-30_11-19-00,1606715340,356.79284405708313,5763.445746183395,3154,Rambo,192.168.1.15,5763.445746183395,403200,16,5,4d4910e0,0,-37.52747811676419,-30.789983244656092,-34.03194412798831,57.01305066333678,4.999412414389207,1.6949705581838188,3627008,403200,322769.568,160.744,32655.38,6.59,66.09803536345775,87.8402750491159,6.10351571594947e-06,4.999999873689376e-05,11.648818,-0.0007280752,11.649546,0.20029473,0.0035361447,1.236631,0.0
-280.00281941003675,-337.7473030508788,-305.08045908833503,400.0,61,25200,False,428400,1069,17,7a936d517899405a96e292ef5590dd55,2020-11-30_11-25-09,1606715709,368.40957903862,6131.855325222015,3154,Rambo,192.168.1.15,6131.855325222015,428400,17,5,4d4910e0,0,-37.52747811676419,-31.111424378892792,-33.89782878759279,57.05253280790713,4.9943535042139855,1.695564910083174,3853696,428400,324115.638,160.835,32630.174,6.908,67.64514285714286,86.86723809523811,3.051757857974735e-06,4.999999873689376e-05,11.20072,-0.0004947924,11.201214,0.21762192,0.0028206788,1.2277652,0.0
-271.473683834109,-333.02756459948205,-301.37832705078404,400.0,65,25200,False,453600,1134,18,7a936d517899405a96e292ef5590dd55,2020-11-30_11-31-05,1606716065,356.6256034374237,6488.480928659439,3154,Rambo,192.168.1.15,6488.480928659439,453600,18,5,4d4910e0,0,-37.00306273327569,-30.163742648234216,-33.48648078342047,57.04433484031822,4.995307915100854,1.6943677286792669,4080384,453600,324653.7,160.125,32714.94,7.046,65.91100196463654,87.3229862475442,1.5258789289873675e-06,4.999999873689376e-05,11.944536,-0.00072615716,11.945262,0.20456229,0.003308835,1.221045,0.0
-271.473683834109,-323.61581901441855,-298.79228321571964,400.0,61,25200,False,478800,1195,19,7a936d517899405a96e292ef5590dd55,2020-11-30_11-36-58,1606716418,352.9671869277954,6841.4481155872345,3154,Rambo,192.168.1.15,6841.4481155872345,478800,19,5,4d4910e0,0,-35.95731322382397,-30.163742648234216,-33.19914257952439,57.01152268943305,4.987522017561134,1.6923835950014672,4307072,478800,324891.166,162.528,32594.394,6.746,65.66560636182902,87.20675944333996,7.629394644936838e-07,4.999999873689376e-05,11.509873,-0.0007580631,11.5106325,0.2126619,0.0038201115,1.1799527,0.0
-273.13160464668476,-319.4141215430145,-296.65798139115776,400.0,65,25200,False,504000,1260,20,7a936d517899405a96e292ef5590dd55,2020-11-30_11-42-54,1606716774,355.76494550704956,7197.213061094284,3154,Rambo,192.168.1.15,7197.213061094284,504000,20,5,4d4910e0,0,-35.4904579492239,-30.347956071854032,-32.96199793235086,56.96351564359545,4.984581708705146,1.689442337343658,4533760,504000,325299.946,164.663,32635.615,7.017,65.1525590551181,87.08720472440946,3.814697322468419e-07,4.999999873689376e-05,12.201533,-0.00052780006,12.202062,0.20494351,0.0032273259,1.1650426,0.0
-266.44531009153013,-319.54301699551945,-295.9417946868952,400.0,61,25200,False,529200,1321,21,7a936d517899405a96e292ef5590dd55,2020-11-30_11-48-47,1606717127,352.8498647212982,7550.062925815582,3154,Rambo,192.168.1.15,7550.062925815582,529200,21,5,4d4910e0,0,-35.50477966616897,-29.60503445461446,-32.88242163187725,56.93009635321801,4.979322463306906,1.6871393232634155,4760448,529200,325434.865,168.102,32681.939,7.313,65.78409542743539,87.20477137176938,1.9073486612342094e-07,4.999999873689376e-05,11.557508,-0.0006209439,11.558129,0.2202628,0.0041542267,1.1568246,0.0
-259.56812182299683,-319.54301699551945,-293.02212483411984,400.0,65,25200,False,554400,1386,22,7a936d517899405a96e292ef5590dd55,2020-11-30_11-54-42,1606717482,354.9340674877167,7904.996993303299,3154,Rambo,192.168.1.15,7904.996993303299,554400,22,5,4d4910e0,0,-35.50477966616897,-28.840902424777443,-32.55801387045778,56.87208288052605,4.978596338779769,1.6840091295987782,4987136,554400,325256.429,169.293,32663.95,7.271,65.28402366863905,87.44339250493097,9.536743306171047e-08,4.999999873689376e-05,12.040776,-0.00034232342,12.041119,0.20510887,0.002455808,1.1490988,0.0
-268.0299879885397,-312.98389733166783,-289.756298352607,400.0,61,25200,False,579600,1447,23,7a936d517899405a96e292ef5590dd55,2020-11-30_12-00-33,1606717833,350.79803347587585,8255.795026779175,3154,Rambo,192.168.1.15,8255.795026779175,579600,23,5,4d4910e0,0,-34.77598859240768,-29.781109776504678,-32.19514426140078,56.82618647788242,4.974473570990207,1.6818847033527873,5213824,579600,325085.975,167.285,32693.137,7.259,65.29780000000001,87.8566,4.7683716530855236e-08,4.999999873689376e-05,11.471791,-0.0005833436,11.472376,0.21583176,0.0034999987,1.1445214,0.0
-266.0538162312885,-306.4974191366406,-288.5388994980864,400.0,65,25200,False,604800,1512,24,7a936d517899405a96e292ef5590dd55,2020-11-30_12-06-26,1606718186,352.97422981262207,8608.769256591797,3154,Rambo,192.168.1.15,8608.769256591797,604800,24,5,4d4910e0,0,-34.05526879296009,-29.561535136809624,-32.05987772200962,56.77263300779957,4.97409376952981,1.6790548190727366,5440512,604800,324114.962,174.098,32644.565,7.536,65.63638170974156,88.10695825049703,2.3841858265427618e-08,4.999999873689376e-05,12.172949,-0.00059491856,12.173542,0.20232028,0.0031522843,1.1389743,0.0
-269.2375936360178,-306.51834801959177,-290.36049472857815,400.0,61,25200,False,630000,1573,25,7a936d517899405a96e292ef5590dd55,2020-11-30_12-12-18,1606718538,352.40413093566895,8961.173387527466,3154,Rambo,192.168.1.15,8961.173387527466,630000,25,5,4d4910e0,0,-34.05759422439902,-29.915288181779726,-32.26227719206425,56.751203330825845,4.9692165586949155,1.6778533220475902,5667200,630000,322532.767,171.01,32671.469,7.429,65.5554671968191,87.97872763419484,1.1920929132713809e-08,4.999999873689376e-05,11.512231,-0.00039418574,11.512626,0.21208979,0.0032938882,1.1454397,0.0
-268.70911734082205,-313.5726766128389,-292.2622257174315,400.0,65,25200,False,655200,1638,26,7a936d517899405a96e292ef5590dd55,2020-11-30_12-18-14,1606718894,355.4937353134155,9316.667122840881,3154,Rambo,192.168.1.15,9316.667122840881,655200,26,5,4d4910e0,0,-34.841408512537726,-29.856568593424736,-32.47358063527019,56.72517838924855,4.968198329217841,1.6762137903266747,5893888,655200,322540.898,163.322,32543.883,7.462,65.72781065088758,88.66055226824456,5.9604645663569045e-09,4.999999873689376e-05,12.261378,-0.00061213033,12.26199,0.19659868,0.0036197524,1.1112143,0.0
-269.9405118788488,-314.50132630253677,-291.52856503074213,400.0,61,25200,False,680400,1699,27,7a936d517899405a96e292ef5590dd55,2020-11-30_12-24-09,1606719249,355.619432926178,9672.28655576706,3154,Rambo,192.168.1.15,9672.28655576706,680400,27,5,4d4910e0,0,-34.944591811393025,-29.993390208760722,-32.39206278119357,56.712921451099355,4.965523154038118,1.6751986995199,6120576,680400,321247.506,157.717,32565.886,7.035,65.36489151873768,88.9337278106509,2.9802322831784522e-09,4.999999873689376e-05,11.693945,-0.00077323534,11.694719,0.20996293,0.0036341895,1.0869755,0.0
-269.9405118788488,-314.50132630253677,-290.5495223946136,400.0,65,25200,False,705600,1764,28,7a936d517899405a96e292ef5590dd55,2020-11-30_12-30-05,1606719605,355.3318474292755,10027.618403196335,3154,Rambo,192.168.1.15,10027.618403196335,705600,28,5,4d4910e0,0,-34.944591811393025,-29.993390208760722,-32.28328026606816,56.675180838558205,4.967256814713807,1.673141397472366,6347264,705600,321128.554,163.659,32547.803,6.872,65.30552268244577,89.31025641025641,1.4901161415892261e-09,4.999999873689376e-05,12.247144,-0.00057532743,12.24772,0.20310518,0.0039551947,1.0747883,0.0
-269.36195667421913,-307.46809917233986,-290.3748951880106,400.0,61,25200,False,730800,1825,29,7a936d517899405a96e292ef5590dd55,2020-11-30_12-36-37,1606719997,392.6051585674286,10420.223561763763,3154,Rambo,192.168.1.15,10420.223561763763,730800,29,5,4d4910e0,0,-34.16312213025985,-29.929106297135387,-32.26387724311229,56.769626604597846,4.965385664259478,1.676434937175668,6573952,730800,323734.138,163.632,33884.61,7.52,70.36607142857143,90.62392857142858,7.450580707946131e-10,4.999999873689376e-05,11.596847,-0.0005801222,11.597426,0.21894002,0.0038453215,1.0836614,0.0
-263.4057479779575,-310.84493585370626,-289.6180835647621,400.0,65,25200,False,756000,1890,30,7a936d517899405a96e292ef5590dd55,2020-11-30_12-42-54,1606720374,376.6982023715973,10796.92176413536,3154,Rambo,192.168.1.15,10796.92176413536,756000,30,5,4d4910e0,0,-34.538326205967564,-29.2673053308841,-32.17978706275133,56.883997290059625,4.974081088256923,1.6805939047801202,6800640,756000,325799.619,161.521,33915.832,7.908,68.69516728624535,89.49925650557621,3.7252903539730653e-10,4.999999873689376e-05,12.455142,-0.0007042613,12.455846,0.20561337,0.0035540434,1.0607845,0.0
-272.132440895831,-310.84493585370626,-287.2509478091027,400.0,61,25200,False,781200,1951,31,7a936d517899405a96e292ef5590dd55,2020-11-30_12-49-11,1606720751,377.00260066986084,11173.924364805222,3154,Rambo,192.168.1.15,11173.924364805222,781200,31,5,4d4910e0,0,-34.538326205967564,-30.236937877314254,-31.91677197878918,56.97964861707056,4.976143593380869,1.6840868134501819,7027328,781200,328122.665,157.523,34012.188,7.505,68.37635009310986,89.92048417132217,1.8626451769865326e-10,4.999999873689376e-05,11.604864,-0.00032433288,11.605188,0.22185946,0.0028861272,1.0292262,0.0
-260.18935859435675,-298.4487369778824,-283.9856205853815,400.0,65,25200,False,806400,2016,32,7a936d517899405a96e292ef5590dd55,2020-11-30_12-55-49,1606721149,397.9378936290741,11571.862258434296,3154,Rambo,192.168.1.15,11571.862258434296,806400,32,5,4d4910e0,0,-33.16097077532012,-28.909928732706394,-31.553957842820136,57.13777985184877,4.9847659391983346,1.689679216944851,7254016,806400,332028.05,161.9,34402.741,7.473,71.27764084507042,92.36338028169013,9.313225884932663e-11,4.999999873689376e-05,12.185204,-0.0006593083,12.1858635,0.20460512,0.0038732185,1.0384419,0.0
-260.18935859435675,-304.17156113704857,-284.2364934827885,400.0,61,25200,False,831600,2077,33,7a936d517899405a96e292ef5590dd55,2020-11-30_13-02-25,1606721545,395.23405385017395,11967.09631228447,3154,Rambo,192.168.1.15,11967.09631228447,831600,33,5,4d4910e0,0,-33.79684012633868,-28.909928732706394,-31.581832609198713,57.31015556956725,4.990216635778447,1.6959344936914362,7480704,831600,336018.995,161.439,34855.838,7.153,70.37960992907801,92.20035460992908,4.6566129424663316e-11,4.999999873689376e-05,11.457823,-0.000513583,11.458337,0.21863638,0.0030091591,1.0477431,0.0
-266.89923812051285,-306.1111465632632,-283.72600444595724,400.0,65,25200,False,856800,2142,34,7a936d517899405a96e292ef5590dd55,2020-11-30_13-09-10,1606721950,405.53423619270325,12372.630548477173,3154,Rambo,192.168.1.15,12372.630548477173,856800,34,5,4d4910e0,0,-34.01234961814006,-29.655470902279085,-31.525111605106375,57.49510376363304,4.998777396580984,1.7026257321728429,7707392,856800,340587.077,167.052,35535.418,7.397,72.37214532871972,90.46401384083045,2.3283064712331658e-11,4.999999873689376e-05,12.213438,-0.00046635454,12.213904,0.19999184,0.0026753931,1.0296644,0.0
-264.24768213887324,-306.1111465632632,-281.70209579930037,400.0,61,25200,False,882000,2203,35,7a936d517899405a96e292ef5590dd55,2020-11-30_13-15-36,1606722336,385.86490297317505,12758.495451450348,3154,Rambo,192.168.1.15,12758.495451450348,882000,35,5,4d4910e0,0,-34.01234961814006,-29.360853570986016,-31.30023286658897,57.63805732201885,5.001034806702292,1.7079225730996501,7934080,882000,343494.181,168.327,35973.622,7.762,69.0661818181818,91.47145454545453,1.1641532356165829e-11,4.999999873689376e-05,11.429523,-0.00051202055,11.430035,0.2194207,0.003531468,1.0070686,0.0
-263.054793601814,-305.5979244557715,-283.2173592335805,400.0,65,25200,False,907200,2268,36,7a936d517899405a96e292ef5590dd55,2020-11-30_13-21-55,1606722715,378.42517614364624,13136.920627593994,3154,Rambo,192.168.1.15,13136.920627593994,907200,36,5,4d4910e0,0,-33.955324939530364,-29.228310400201593,-31.46859547039788,57.711974951050294,5.005136897374772,1.7100959268942901,8160768,907200,345645.268,172.424,36111.492,7.53,68.64685185185186,91.82314814814815,5.8207661780829145e-12,4.999999873689376e-05,12.129441,-0.0005062792,12.129948,0.20067908,0.0035303186,1.0098436,0.0
-262.16332676334554,-302.27294527763763,-282.5945845835502,400.0,61,25200,False,932400,2329,37,7a936d517899405a96e292ef5590dd55,2020-11-30_13-28-22,1606723102,386.9349021911621,13523.855529785156,3154,Rambo,192.168.1.15,13523.855529785156,932400,37,5,4d4910e0,0,-33.58588280862656,-29.12925852926074,-31.39939828706116,57.8089485131791,5.005294902519434,1.7135070521718259,8387456,932400,348570.4,173.701,36314.718,7.601,69.88188405797102,91.29673913043479,2.9103830890414573e-12,4.999999873689376e-05,11.298891,-0.00046014186,11.299352,0.21197242,0.0031899184,0.9836916,0.0
-262.16332676334554,-301.51284011326914,-280.68796434728773,400.0,65,25200,False,957600,2394,38,7a936d517899405a96e292ef5590dd55,2020-11-30_13-34-46,1606723486,384.3220329284668,13908.177562713623,3154,Rambo,192.168.1.15,13908.177562713623,957600,38,5,4d4910e0,0,-33.50142667925229,-29.12925852926074,-31.18755159414307,57.89711175991878,5.0091063987270115,1.7163385058121503,8614144,957600,351151.391,177.081,36630.832,7.738,68.85821167883212,92.2147810218978,1.4551915445207286e-12,4.999999873689376e-05,11.997697,-0.0005813812,11.99828,0.1982857,0.0036615578,0.99435383,0.0
-264.56654086346475,-301.51284011326914,-281.3728378286309,400.0,61,25200,False,982800,2455,39,7a936d517899405a96e292ef5590dd55,2020-11-30_13-41-10,1606723870,384.338276386261,14292.515839099884,3154,Rambo,192.168.1.15,14292.515839099884,982800,39,5,4d4910e0,0,-33.50142667925229,-29.396282318162996,-31.26364864762566,57.97193429258701,5.009629461442555,1.7186948955769157,8840832,982800,351069.408,177.626,35908.611,6.926,68.6728102189781,92.67025547445256,7.275957722603643e-13,4.999999873689376e-05,11.226551,-0.00033425377,11.226887,0.21634799,0.0031528394,1.0071605,0.0
